area,type,BHK,sqft,price,unit
Bopal,Apartment,5,5615,2.7,Cr
Bopal,Apartment,5,5150,2.4,Cr
Bopal,Apartment,5,5370,2.35,Cr
Bopal,Apartment,4,4400,1.9,Cr
Bopal,Apartment,5,3725,2.3,Cr
Bopal,Apartment,2,1215,51,L
Thaltej,Apartment,3,2394,1.8,Cr
Jodhpur,Independent House,3,1980,1.85,Cr
Gota,Apartment,3,1592,62.5,L
Navrangpura,Apartment,2,1350,45,L
Kudasan,Apartment,1,1323,51,L
Kudasan,Apartment,2,1800,51,L
Kudasan,Apartment,2,2070,1.1,Cr
Kudasan,Apartment,2,1728,55,L
Kudasan,Apartment,2,1305,55,L
Kudasan,Apartment,2,1305,55,L
Kudasan,Apartment,2,1782,59,L
Kudasan,Apartment,2,1800,75,L
Kudasan,Apartment,2,1800,60,L
Kudasan,Apartment,2,2700,1,Cr
Kudasan,Apartment,3,2025,1.15,Cr
Kudasan,Apartment,3,2250,1.15,Cr
Kudasan,Apartment,2,1215,40,L
Kudasan,Apartment,2,1215,40,L
Kudasan,Apartment,2,1215,35,L
Mahadev Nagar,Apartment,2,1215,40,L
Makarba,Apartment,3,1557,90,L
Bopal,Independent House,4,2340,1.25,Cr
Sola Village,Apartment,3,1800,1,Cr
Bopal,Apartment,5,5600,2.65,Cr
Bopal,Apartment,5,5615,2.7,Cr
Bopal,Apartment,5,5150,2.4,Cr
Bopal,Apartment,5,5370,2.35,Cr
Bopal,Apartment,4,4400,1.9,Cr
Bopal,Apartment,5,3725,2.3,Cr
Bopal,Apartment,2,1215,51,L
Thaltej,Apartment,3,2394,1.8,Cr
Jodhpur,Independent House,3,1980,1.85,Cr
Gota,Apartment,3,1592,62.5,L
Navrangpura,Apartment,2,1350,45,L
Chandlodia,Apartment,2,1089,43,L
Chandlodia,Apartment,2,1015,50,L
Prahlad Nagar,Apartment,3,1650,81,L
Jodhpur Village,Apartment,2,1305,50,L
Ghuma,Apartment,1,1440,43,L
Jodhpur,Apartment,3,1125,65,L
Gota,Apartment,3,2025,95,L
Gota,Apartment,4,3381,1.6,Cr
Gota,Apartment,3,1890,80,L
Gota,Apartment,3,1795,91,L
Gota,Apartment,2,1197,47,L
Gota,Apartment,2,1350,58,L
Near Nirma University On SG Highway,Apartment,2,1300,55,L
Science City,Apartment,3,1890,1.65,Cr
Jodhpur,Apartment,4,1980,1.2,Cr
Naranpuraa,Apartment,2,1125,73,L
Vastral,Apartment,2,1125,31,L
Vastral,Apartment,2,1107,29,L
Vastral,Apartment,3,1185,40,L
Gota,Apartment,4,4150,1.6,Cr
Bopal,Independent House,4,3501,1.8,Cr
CG Road,Apartment,3,2500,1.44,Cr
Gota,Apartment,2,1395,65,L
Vastral,Apartment,3,1485,40,L
Vastral,Apartment,2,1080,26,L
Vasna,Apartment,2,1080,54,L
Vastrapur,Independent House,3,2160,1.6,Cr
Naranpuraa,Apartment,3,1782,1.25,Cr
Bopal,Villa,4,2115,2.5,Cr
Near Nirma University On SG Highway,Apartment,2,1100,48,L
Chandlodia,Apartment,3,1354,65,L
Naranpuraa,Apartment,3,1440,78,L
Bodakdev,Apartment,4,4400,3.08,Cr
Bopal,Apartment,3,1885,1.05,Cr
Bodakdev,Apartment,3,2340,90,L
Prahlad Nagar,Apartment,4,2750,1.7,Cr
Navrangpura,Villa,2,2835,3.46,Cr
Vastrapur,Apartment,2,1251,72.56,L
Shela,Apartment,5,4508,1.89,Cr
Ellisbridge,Apartment,4,4257,3.25,Cr
Shilaj,Villa,4,3744,4.5,Cr
Ambavadi,Villa,4,2790,3.5,Cr
Navrangpura,Villa,4,5724,5,Cr
Navrangpura,Villa,4,6300,4.5,Cr
Naranpuraa,Villa,6,2700,1.8,Cr
Shilaj,Villa,3,4500,3.25,Cr
Satellite,Villa,6,8946,6.6,Cr
Bhadaj,Villa,3,3501,2.56,Cr
Bhadaj,Villa,4,3501,2.68,Cr
Bhadaj,Villa,3,2088,1.67,Cr
Bhadaj,Villa,4,4140,3.6,Cr
Bhadaj,Villa,3,2997,2.6,Cr
Bhadaj,Villa,4,3240,2.72,Cr
Bhadaj,Villa,4,2394,1.76,Cr
Bhadaj,Villa,4,3600,2.97,Cr
Bhadaj,Apartment,3,2147,81.59,L
Science City,Villa,5,4383,3.6,Cr
Naranpuraa,Apartment,2,1152,70,L
Naranpuraa,Apartment,2,1305,58,L
Gota,Apartment,2,1188,50,L
Gota,Apartment,3,1710,75,L
Satellite,Apartment,4,2880,1.4,Cr
Prahlad Nagar,Apartment,3,2148,1.29,Cr
Jodhpur Village,Apartment,3,1710,1.26,Cr
Jodhpur,Independent House,4,2250,1.25,Cr
Mahadev Nagar,Apartment,2,1215,40,L
Zundal,Apartment,2,1250,36,L
Vejalpur,Apartment,2,1323,70,L
Bodakdev,Apartment,2,861,40,L
Thaltej,Apartment,2,594,40,L
Thaltej,Apartment,2,1100,32,L
Thaltej,Apartment,2,900,35,L
Odhav,Apartment,2,1200,19,L
Odhav,Apartment,2,1125,31,L
Odhav,Apartment,2,1250,22,L
Odhav,Apartment,2,1125,22,L
Odhav,Apartment,2,1150,21,L
Shela,Apartment,3,1500,70,L
Odhav,Apartment,2,1035,44,L
Odhav,Apartment,4,1500,55,L
Jagatpur,Apartment,3,2097,1,Cr
Odhav,Apartment,3,1935,43,L
Odhav,Apartment,3,1935,42,L
Odhav,Apartment,3,1300,38,L
Odhav,Apartment,2,1090,31,L
Shela,Apartment,3,1440,60,L
Shela,Apartment,2,1120,41,L
Jodhpur,Apartment,4,3510,2.8,Cr
Jodhpur Village,Apartment,4,3050,2.6,Cr
Naranpuraa,Apartment,2,1117,72.5,L
Chandkheda,Apartment,2,1350,42,L
Vastrapur,Apartment,4,2500,1.1,Cr
Vastrapur,Apartment,4,4725,3.25,Cr
Bodakdev,Apartment,2,1035,50,L
Bodakdev,Apartment,4,3311,2.11,Cr
Bodakdev,Apartment,4,3272,2.02,Cr
Ambavadi,Apartment,4,3447,2.09,Cr
Vastrapur,Apartment,4,4400,3.29,Cr
Shilaj,Apartment,3,2635,1.71,Cr
Vastrapur,Apartment,3,1885,1.16,Cr
Makarba,Apartment,4,3402,3.14,Cr
Makarba,Apartment,4,2970,1.93,Cr
Makarba,Apartment,3,2547,1.65,Cr
Makarba,Apartment,3,2250,2.07,Cr
Makarba,Apartment,3,2268,1.47,Cr
Makarba,Apartment,4,3510,2.28,Cr
Vastrapur,Apartment,3,2020,1.25,Cr
Vastrapur,Apartment,3,1885,1.13,Cr
Vastrapur,Apartment,3,1885,1.13,Cr
Vastrapur,Apartment,3,1885,1.11,Cr
Vastrapur,Apartment,3,1885,1.13,Cr
Vastrapur,Apartment,3,1885,1.13,Cr
Vastrapur,Apartment,3,1885,1.11,Cr
Bopal,Independent House,3,2400,1.03,Cr
Vastrapur,Apartment,3,1885,1.11,Cr
Ambavadi,Apartment,4,3447,2.1,Cr
Paldi,Apartment,3,1503,1.04,Cr
Bopal,Apartment,3,1550,74.99,L
Ambavadi,Apartment,3,2295,1.37,Cr
Ambavadi,Apartment,3,2295,1.42,Cr
Ambavadi,Apartment,3,2295,1.4,Cr
Ambavadi,Apartment,4,3447,2.13,Cr
Ambavadi,Apartment,3,2295,1.41,Cr
Makarba,Apartment,3,1915,73.7,L
Makarba,Apartment,3,1904,72.99,L
Makarba,Apartment,3,1915,73.74,L
CG Road,Apartment,3,2500,1.44,Cr
Ambavadi,Apartment,4,3447,2.06,Cr
CG Road,Apartment,3,2500,1.6,Cr
Ambli,Apartment,4,3475,3.25,Cr
Jodhpur,Apartment,4,3510,2.8,Cr
Bodakdev,Villa,4,1980,3.1,Cr
Jodhpur Village,Apartment,4,3050,2.6,Cr
Tragad,Apartment,3,1620,52,L
Prahlad Nagar,Apartment,3,2050,1.5,Cr
Makarba,Apartment,3,1680,85,L
Makarba,Apartment,3,1557,70,L
Jodhpur Village,Apartment,5,4275,3.65,Cr
Jodhpur Village,Apartment,5,4275,3.65,Cr
Prahlad Nagar,Apartment,3,2000,1.3,Cr
Makarba,Apartment,4,2615,1.55,Cr
Makarba,Apartment,2,1385,60,L
Makarba,Apartment,2,1385,64,L
Makarba,Apartment,3,1935,98,L
Sanand,Villa,4,3150,1.51,Cr
Thaltej,Independent House,3,2200,1.8,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,4,2510,1.3,Cr
Ognaj,Apartment,1,765,25,L
Jagatpur,Apartment,3,1485,60,L
Vejalpur,Apartment,3,1680,90,L
Satellite,Apartment,3,2070,1.1,Cr
Gota,Apartment,2,1170,47,L
Chandkheda,Apartment,2,1188,35,L
Jagatpur,Apartment,2,1100,45,L
Khodiyar,Apartment,3,1580,70,L
Gota,Apartment,3,2133,88.87,L
Shela,Apartment,2,925,37,L
Prahlad Nagar,Villa,6,5220,8.5,Cr
Thaltej,Apartment,2,750,46,L
Thaltej,Apartment,2,594,40,L
Gota,Apartment,4,2710,1.11,Cr
Thaltej,Apartment,2,1035,50,L
Gota,Apartment,3,1971,78.84,L
Thaltej,Apartment,2,1320,37,L
Ghuma,Independent House,4,2250,1.55,Cr
Bopal,Independent House,3,1601,80,L
Shela,Apartment,3,1500,60,L
Shela,Apartment,3,1435,61,L
Bopal,Independent House,4,2500,1.75,Cr
Bopal,Independent House,5,2200,1.99,Cr
Thaltej,Independent House,4,3960,4,Cr
Chandkheda,Apartment,2,1125,35,L
Science City,Villa,3,1845,1.9,Cr
Chandlodia,Apartment,2,1260,55,L
Satellite,Apartment,3,1500,95,L
Prahlad Nagar,Apartment,5,3600,2.5,Cr
Near Nirma University On SG Highway,Apartment,2,1100,38,L
Jodhpur,Independent House,4,3240,3.25,Cr
Jodhpur,Independent House,4,3240,3.25,Cr
Gota,Apartment,3,1845,77,L
Gota,Apartment,2,1036,36,L
Chandkheda,Apartment,3,1729,65,L
Bodakdev,Apartment,3,1368,1,Cr
Bodakdev,Apartment,3,2100,1.5,Cr
Bodakdev,Apartment,3,1935,1.1,Cr
Bodakdev,Apartment,3,1800,1.33,Cr
Bodakdev,Apartment,3,2385,1.5,Cr
Bodakdev,Apartment,3,1809,1.5,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,3,1120,70,L
Bodakdev,Apartment,3,1230,80,L
Shrinand Nagar,Apartment,1,660,24.99,L
Bopal,Independent House,5,3249,5.25,Cr
Ambli,Independent House,3,3240,4.5,Cr
Bopal,Independent House,6,4050,4.15,Cr
Navrangpura,Independent House,4,3996,3,Cr
Paldi,Apartment,3,1800,1.04,Cr
Nirnay Nagar,Apartment,3,1449,1,Cr
Gota,Apartment,2,1125,46,L
Nikol,Apartment,3,1678,74.98,L
Bopal,Independent House,4,1980,1,Cr
Sola Village,Independent House,3,2835,1.65,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,2,2280,1.05,Cr
Navrangpura,Independent House,6,2916,4,Cr
Memnagar,Independent House,4,3600,4.25,Cr
Hatkeshwar,Independent House,4,4428,6.5,Cr
Shilaj,Independent House,4,2475,4.5,Cr
Chekhla,Independent House,4,1441,2.31,Cr
Paldi,Independent House,5,1800,3,Cr
Vastral,Apartment,2,972,25,L
Vastral,Apartment,2,945,23,L
Vastral,Apartment,2,945,23,L
Bodakdev,Independent House,5,4635,3.24,Cr
Vastrapur,Independent House,4,3870,3,Cr
Thaltej,Independent House,6,4000,2.75,Cr
Ghatlodiya,Independent House,4,4100,5.99,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,4,3550,2,Cr
Ghuma,Independent House,3,3150,1.14,Cr
Near Vaishno Devi Circle On SG Highway,Independent House,4,5400,4.5,Cr
Near Nirma University On SG Highway,Apartment,2,1200,48,L
Thaltej,Apartment,4,5100,4.5,Cr
Near Nirma University On SG Highway,Apartment,2,1080,42,L
Bopal,Apartment,3,1435,43,L
Bopal,Apartment,3,1450,45.5,L
Ambli,Apartment,3,2440,1.9,Cr
Near Nirma University On SG Highway,Apartment,2,1170,46.5,L
Sola,Apartment,3,2169,1.45,Cr
Shrinand Nagar,Apartment,2,990,37,L
Shrinand Nagar,Apartment,1,695,25,L
Shilaj,Apartment,2,1050,51,L
Shilaj,Apartment,3,1710,80,L
Chandkheda,Apartment,2,1100,30,L
Shela,Apartment,3,1510,48.6,L
Chandkheda,Apartment,2,1016,40,L
Shela,Apartment,3,1510,52.36,L
Gota,Apartment,4,3381,1.58,Cr
Gota,Apartment,3,1575,62,L
Gota,Apartment,3,1575,68,L
Gota,Apartment,2,1269,55,L
Chandkheda,Apartment,2,1125,38,L
Bopal,Apartment,3,1750,1.1,Cr
Shela,Apartment,3,1520,51.42,L
Gota,Apartment,3,1530,54.98,L
Bopal,Apartment,3,1860,1.1,Cr
Bopal,Apartment,3,1755,1.25,Cr
Makarba,Apartment,3,1064,71,L
Shela,Apartment,4,3151,1.11,Cr
Prahlad Nagar,Apartment,3,3104,2.61,Cr
Makarba,Apartment,2,1064,42,L
Near Vaishno Devi Circle On SG Highway,Apartment,4,3220,1.45,Cr
Near Nirma University On SG Highway,Apartment,2,1229,48.3,L
Gota,Villa,4,3159,4,Cr
Bhadaj,Villa,3,2700,6,Cr
Bhadaj,Villa,3,2700,5.6,Cr
Satlasana,Apartment,3,1372,54,L
Gota,Apartment,3,1863,77,L
Gota,Apartment,2,1215,46,L
Chandkheda,Apartment,4,2161,88,L
Near Nirma University On SG Highway,Apartment,2,1229,47.7,L
Bopal,Independent House,4,2700,1.55,Cr
Ambli,Apartment,4,4400,2.86,Cr
Prahlad Nagar,Apartment,3,2010,95,L
Prahlad Nagar,Apartment,3,1705,90,L
Ambli,Independent Floor,4,3991,2.39,Cr
Ambli,Apartment,4,6629,5,Cr
Jodhpur,Independent House,4,3600,5,Cr
Thaltej,Independent House,3,2970,5,Cr
Memnagar,Apartment,2,900,37,L
Chekhla,Independent House,3,3240,2.7,Cr
Ghatlodiya,Independent House,7,3150,5.5,Cr
Gurukul,Independent House,6,3357,7.5,Cr
Bodakdev,Independent House,4,2358,6,Cr
Thaltej,Independent House,4,4275,8.5,Cr
Satellite,Independent House,6,3600,6.6,Cr
Thaltej,Independent House,4,3573,6.15,Cr
Shilaj,Independent House,4,5850,7.65,Cr
Ambavadi,Independent House,3,3618,6,Cr
Paldi,Independent House,4,2304,3.15,Cr
Bodakdev,Apartment,4,4400,3.45,Cr
Tragad,Apartment,3,1485,55,L
Bopal,Apartment,3,1193,85,L
Paldi,Apartment,3,1844,1,Cr
Sola Village,Apartment,3,2025,1.41,Cr
Jodhpur Village,Apartment,3,1845,1.3,Cr
Shilaj,Apartment,2,1150,50,L
Shilaj,Apartment,3,1710,80,L
Chandkheda,Apartment,2,1100,30,L
Shela,Apartment,3,1510,48.6,L
Chandkheda,Apartment,2,1016,40,L
Shela,Apartment,3,1510,52.36,L
Gota,Apartment,4,3381,1.58,Cr
Gota,Apartment,3,1575,62,L
Gota,Apartment,3,1575,68,L
Gota,Apartment,2,1269,55,L
Chandkheda,Apartment,2,1125,38,L
Bopal,Apartment,3,1750,1.1,Cr
Shela,Apartment,3,1520,51.42,L
Gota,Apartment,3,1530,54.98,L
Bopal,Apartment,3,1860,1.1,Cr
Bopal,Apartment,3,1755,1.25,Cr
Gurukul,Apartment,3,1900,85,L
Shela,Apartment,4,2500,1.15,Cr
Shela,Apartment,3,2300,1,Cr
Bopal,Apartment,3,2115,1.2,Cr
Bopal,Apartment,2,1215,63,L
Chandkheda,Apartment,2,1035,37.5,L
Thaltej,Apartment,4,4305,1.4,Cr
Shilaj,Independent House,4,3735,4.5,Cr
Bopal,Independent House,4,2880,1.9,Cr
Bopal,Independent House,3,1800,1.2,Cr
New Maninagar,Apartment,3,1305,71.77,L
New Maninagar,Apartment,3,1764,97.02,L
Thaltej,Independent House,5,6210,7,Cr
Thaltej,Independent House,3,1764,2.6,Cr
Ghatlodiya,Apartment,2,1170,40,L
Prahlad Nagar,Independent House,3,2700,3,Cr
Thaltej,Apartment,3,2043,1.4,Cr
Bopal,Apartment,2,1195,60,L
Bopal,Apartment,2,1195,60,L
Prahlad Nagar,Apartment,4,2985,1.4,Cr
Prahlad Nagar,Apartment,4,3330,2,Cr
Near Nirma University On SG Highway,Apartment,3,2165,93,L
Prahlad Nagar,Apartment,4,2940,2.15,Cr
Bodakdev,Apartment,3,3072,1.9,Cr
Ambavadi,Apartment,4,3771,2.82,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,2,1450,45,L
Makarba,Apartment,1,1200,55,L
Thaltej,Apartment,2,1170,58,L
Makarba,Apartment,2,1050,55,L
Gulbai Tekra,Apartment,3,2180,1.3,Cr
Thaltej,Apartment,4,2666,2.25,Cr
Manipur,Independent House,4,3294,1.65,Cr
Manipur,Independent House,4,4032,1.83,Cr
Manipur,Independent House,4,2628,1.44,Cr
Gota,Apartment,4,2320,85,L
Khodiyar,Villa,5,7200,9.5,Cr
Palodia,Villa,5,8800,6.5,Cr
Sola,Apartment,3,2169,1.45,Cr
Jodhpur Village,Apartment,1,1125,60,L
Satellite,Apartment,2,900,50,L
Navrangpura,Apartment,3,1530,81,L
Thaltej,Apartment,3,1998,1,Cr
Satellite,Apartment,2,1188,68,L
Makarba,Apartment,3,1705,80,L
Bodakdev,Apartment,3,2304,1.8,Cr
Navrangpura,Apartment,2,1215,70,L
Navrangpura,Apartment,3,1575,60,L
Gurukul,Independent House,3,2025,1.3,Cr
Makarba,Apartment,3,1730,75,L
Science City,Independent House,3,5000,5.3,Cr
Paldi,Apartment,2,990,52,L
Ghatlodiya,Villa,4,2700,3.31,Cr
Navrangpura,Apartment,2,1233,65,L
Navrangpura,Apartment,2,1170,60,L
Navrangpura,Apartment,3,2457,1.31,Cr
Navrangpura,Apartment,3,2360,1.59,Cr
Navrangpura,Apartment,3,2360,1.58,Cr
Chandlodia,Apartment,2,1620,44.98,L
Ghatlodiya,Apartment,2,1035,43,L
Ghatlodiya,Apartment,2,990,45,L
Navrangpura,Independent House,3,2862,3.51,Cr
Jodhpur,Apartment,2,1210,45,L
Bodakdev,Apartment,2,1080,60,L
Vastrapur,Apartment,2,990,45,L
Vastrapur,Apartment,2,864,65,L
Navrangpura,Apartment,3,1818,1,Cr
Ghatlodiya,Independent House,3,2025,4.11,Cr
Science City,Apartment,4,3915,2.58,Cr
Makarba,Apartment,2,1119,55,L
Thaltej,Apartment,3,1080,62.99,L
Shilaj,Apartment,2,1125,45,L
Shilaj,Apartment,3,1665,75,L
Thaltej,Apartment,2,1260,65,L
Thaltej,Apartment,2,1215,55,L
Shilaj,Apartment,3,1470,55,L
Shilaj,Apartment,2,1185,45,L
Near Nirma University On SG Highway,Apartment,2,1162,92,L
Thaltej,Apartment,3,2250,1.25,Cr
Gota,Apartment,3,1100,74.99,L
Gota,Apartment,3,1530,58,L
Gota,Apartment,3,1566,65,L
Gota,Apartment,3,1980,63,L
Bopal,Apartment,3,1905,1,Cr
Gota,Apartment,3,1539,65,L
Gota,Apartment,3,1395,58,L
Jagatpur,Apartment,2,1150,48,L
Makarba,Apartment,1,1196,48,L
Satellite,Apartment,3,1608,93,L
Satellite,Apartment,3,1836,1.15,Cr
Prahlad Nagar,Apartment,3,1850,1.05,Cr
Shela,Apartment,2,1985,70,L
Jodhpur Village,Apartment,2,1856,1.11,Cr
Prahlad Nagar,Apartment,3,2115,1.3,Cr
Bopal,Villa,3,1710,1.2,Cr
Gota,Apartment,1,1200,53.5,L
Gota,Apartment,1,610,25,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1152,34.36,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1197,35.58,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1152,34.36,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1197,35.58,L
Jodhpur,Independent House,4,7470,11,Cr
Hansol,Independent House,5,3915,5.5,Cr
Maninagar East,Apartment,4,4050,3,Cr
Near Nirma University On SG Highway,Apartment,3,1850,75,L
University Area,Apartment,4,3810,2.6,Cr
Science City,Villa,4,2200,2.7,Cr
Odhav,Studio Apartment,1,789,20,L
Odhav,Studio Apartment,1,747,16,L
Odhav,Studio Apartment,1,639,17,L
Palodia,Villa,4,3850,3,Cr
Bopal,Apartment,3,1435,42.99,L
Near Vaishno Devi Circle On SG Highway,Apartment,4,3650,1.55,Cr
Jodhpur,Villa,4,4200,6.5,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,4,3645,1.6,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,4,1400,1.3,Cr
Memnagar,Apartment,3,1755,1.07,Cr
Memnagar,Apartment,3,2070,1.3,Cr
Jagatpur,Apartment,2,1150,48,L
Makarba,Apartment,1,1196,48,L
Satellite,Apartment,3,1608,93,L
Near Vaishno Devi Circle On SG Highway,Apartment,2,1500,65,L
Satellite,Apartment,2,1125,58,L
Jagatpur,Apartment,3,1730,72,L
Bopal,Apartment,3,1440,60,L
Bopal,Apartment,2,1215,49,L
Bopal,Independent House,3,1600,95,L
Bopal,Apartment,3,1440,74,L
Bopal,Apartment,2,1050,47,L
Bopal,Apartment,2,1050,45,L
Bopal,Independent House,3,1800,1.7,Cr
Bopal,Apartment,5,3250,1.85,Cr
Makarba,Apartment,2,1385,64,L
Sanand,Apartment,2,1296,31,L
Bopal,Apartment,3,1908,91,L
Gota,Apartment,2,1260,42,L
Shilaj,Apartment,2,1093,46,L
Prahlad Nagar,Apartment,3,1850,90,L
Vejalpur,Apartment,2,1008,55,L
Shilaj,Apartment,2,1152,48,L
Shela,Apartment,4,2585,82.71,L
Bopal,Independent House,3,1450,90,L
Jodhpur Village,Apartment,3,1999,1.29,Cr
Vejalpur,Apartment,2,1350,58.99,L
Prahlad Nagar,Apartment,2,1125,65,L
Prahlad Nagar,Apartment,2,1089,62,L
Near Nirma University On SG Highway,Apartment,3,1550,62,L
Near Nirma University On SG Highway,Apartment,3,1850,81.5,L
Bodakdev,Apartment,3,2412,1.35,Cr
Bodakdev,Independent House,4,2340,2.2,Cr
Bodakdev,Apartment,2,1035,50,L
Ranip,Apartment,2,1010,36,L
Near Nirma University On SG Highway,Villa,4,2817,1.9,Cr
Satellite,Apartment,3,2055,1.71,Cr
Ellisbridge,Apartment,2,1260,70,L
Ellisbridge,Apartment,3,1764,98,L
Ellisbridge,Apartment,3,1719,95.5,L
Ellisbridge,Apartment,3,1719,95.5,L
Ellisbridge,Apartment,2,1260,70,L
Ellisbridge,Apartment,2,1260,70,L
Near Vaishno Devi Circle On SG Highway,Villa,4,6435,7,Cr
Bopal,Apartment,2,1185,36.73,L
Bopal,Apartment,3,1435,44.48,L
Gota,Apartment,3,2079,78.54,L
Chandlodia,Apartment,2,1170,45,L
Gota,Apartment,3,2070,78.2,L
Shela,Villa,4,3276,2.35,Cr
Gota,Apartment,3,2034,76.84,L
Gota,Apartment,3,2025,76.5,L
Gota,Apartment,3,1863,70.38,L
Prahlad Nagar,Villa,4,3375,3.5,Cr
Jodhpur,Villa,3,2700,2.75,Cr
Near Nirma University On SG Highway,Apartment,2,1065,38.85,L
Bodakdev,Apartment,3,2412,1.32,Cr
Vastrapur,Apartment,3,2700,1.35,Cr
Odhav,Studio Apartment,1,789,20,L
Odhav,Studio Apartment,1,747,16,L
Odhav,Studio Apartment,1,639,17,L
Jodhpur,Independent House,5,5850,6,Cr
Near Nirma University On SG Highway,Apartment,3,3000,90,L
Near Nirma University On SG Highway,Apartment,3,1500,72,L
Jodhpur,Apartment,3,1575,1.15,Cr
Vastrapur,Apartment,3,2230,1.25,Cr
Makarba,Apartment,3,1755,69,L
Prahlad Nagar,Apartment,4,3104,2.61,Cr
Shela,Villa,4,2313,2.5,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,3,1845,70,L
Satellite,Apartment,3,1845,1.1,Cr
Prahlad Nagar,Apartment,3,2115,1.23,Cr
Chandkheda,Apartment,2,1064,42,L
Jagatpur,Apartment,2,1260,47,L
Ambli,Apartment,3,3150,2.9,Cr
Bopal,Apartment,2,1400,62,L
Bopal,Apartment,1,1435,55,L
Bopal,Apartment,2,2360,1.05,Cr
Near Nirma University On SG Highway,Apartment,3,1905,81,L
Chandkheda,Apartment,4,2250,86,L
Jodhpur Village,Apartment,2,1854,1.11,Cr
Near Nirma University On SG Highway,Apartment,2,1270,50,L
Gota,Apartment,2,1305,50,L
Bopal,Apartment,2,1380,60,L
Gota,Apartment,2,1260,42,L
Ellisbridge,Apartment,2,1260,70,L
Near Nirma University On SG Highway,Apartment,3,1596,66,L
Gota,Apartment,2,1180,45,L
Gota,Apartment,2,1360,58,L
Prahlad Nagar,Apartment,4,3150,2.5,Cr
Gota,Apartment,1,1176,46,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1152,34.36,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1197,35.58,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1152,34.36,L
Nikol,Apartment,2,1215,36.07,L
Nikol,Apartment,2,1197,35.58,L
Near Vaishno Devi Circle On SG Highway,Apartment,4,3645,1.6,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,4,1400,1.3,Cr
Memnagar,Apartment,3,1755,1.07,Cr
Memnagar,Apartment,3,2070,1.3,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,3,751,47.87,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,763,48.63,L
Near Vaishno Devi Circle On SG Highway,Apartment,3,762,48.57,L
Thaltej,Apartment,2,1170,57,L
Bopal,Apartment,2,1315,48.32,L
Bopal,Apartment,2,1250,47,L
Bopal,Apartment,3,1435,59,L
Motera,Apartment,2,1152,40.51,L
Shilaj,Apartment,3,1485,71,L
Shilaj,Apartment,2,1200,60,L
Shilaj,Apartment,3,1530,61,L
Shela,Apartment,3,1505,57.5,L
Thaltej,Villa,4,2250,2.25,Cr
Jagatpur,Apartment,4,2253,93,L
Near Nirma University On SG Highway,Apartment,3,1372,55,L
Near Nirma University On SG Highway,Apartment,2,1270,48.5,L
Near Nirma University On SG Highway,Apartment,3,1665,68,L
Near Nirma University On SG Highway,Apartment,2,1350,45.5,L
Gota,Apartment,3,1980,72,L
Gota,Apartment,2,1440,44,L
Shela,Villa,4,4005,4,Cr
Prahlad Nagar,Apartment,3,2115,1.24,Cr
Ghuma,Independent House,4,3250,1.5,Cr
Gulbai Tekra,Apartment,3,3305,2.14,Cr
Gulbai Tekra,Apartment,3,2464,1.47,Cr
Shela,Apartment,3,2041,68.4,L
Gota,Apartment,3,2100,94,L
Shela,Apartment,4,2623,90.49,L
Shela,Villa,4,6300,8.5,Cr
Prahlad Nagar,Apartment,3,1734,98,L
Makarba,Apartment,3,1678,90,L
Shela,Villa,4,6300,8.5,Cr
Makarba,Apartment,3,1755,70,L
Makarba,Apartment,3,1600,80,L
Makarba,Apartment,2,1305,55,L
Makarba,Apartment,2,1755,65,L
Makarba,Apartment,3,1064,71,L
Shela,Apartment,4,3151,1.11,Cr
Prahlad Nagar,Apartment,3,3104,2.61,Cr
Makarba,Apartment,2,1064,42,L
Gota,Apartment,3,1800,1.1,Cr
Gota,Apartment,3,1730,85,L
Near Vaishno Devi Circle On SG Highway,Apartment,4,3375,1.2,Cr
Gulbai Tekra,Apartment,3,2115,1.75,Cr
Jodhpur,Apartment,2,900,47,L
Prahlad Nagar,Independent House,3,3000,3.51,Cr
Satlasana,Apartment,3,1372,58,L
Naranpuraa,Apartment,3,1818,1.1,Cr
Bodakdev,Apartment,3,2250,1.8,Cr
Makarba,Apartment,3,1770,75,L
Near Nirma University On SG Highway,Apartment,2,1130,52,L
Near Nirma University On SG Highway,Apartment,2,838,58.4,L
Near Nirma University On SG Highway,Apartment,2,602,42.31,L
