area,type,BHK,sqft,price,unit
Maninagar East,Apartment,2,1129,45,L
Gota,Apartment,3,1024,62.5,L
CTM,Apartment,2,400,53,L
Maninagar,Apartment,2,1102,54,L
Maninagar East,Apartment,3,1140,32.5,L
Gandhi Nagar,Apartment,2,630,63,L
Gandhi Nagar,Apartment,2,630,63.3,L
Kankaria,Apartment,2,1005,56,L
Thaltej,Villa,5,9500,16,Cr
Ranip,Apartment,3,1800,75,L
Zundal,Apartment,2,1152,34.5,L
North Bopal Road,Apartment,3,2211,1.15,Cr
West End Park,Apartment,3,1705,1.15,Cr
West End Park,Apartment,2,1070,50,L
Sola,Apartment,4,4000,2,Cr
Chandkheda,Apartment,3,1702,47.25,L
Bopal,Villa,4,1980,75,L
Thaltej,Villa,5,8550,6,Cr
Jodhpur,Villa,3,2250,1.35,Cr
Jodhpur,Villa,4,2250,3.55,Cr
Satellite,Villa,4,3600,3.21,Cr
Jodhpur,Villa,3,2340,2.8,Cr
Jodhpur,Villa,4,2079,2.5,Cr
Satellite,Villa,4,1980,2.75,Cr
Satellite,Villa,4,2250,2.7,Cr
Near Nirma University On SG Highway,Apartment,2,1141,65,L
Near Vaishno Devi Circle On SG Highway,Apartment,2,1080,44,L
Chanakyapuri,Apartment,2,1485,65,L
Near Nirma University On SG Highway,Apartment,2,838,58.4,L
Near Nirma University On SG Highway,Apartment,2,822,57.66,L
Near Nirma University On SG Highway,Apartment,1,679,47.14,L
Near Nirma University On SG Highway,Apartment,2,624,43.88,L
Near Nirma University On SG Highway,Apartment,3,1048,84.13,L
Near Nirma University On SG Highway,Apartment,2,616,43.27,L
Near Nirma University On SG Highway,Apartment,2,833,58.4,L
Near Nirma University On SG Highway,Apartment,1,700,49,L
Changodar,Independent Floor,3,1800,40,L
Mandal,Apartment,1,720,56,L
Gandhinagar Road,Independent Floor,2,1242,34,L
South Bopal,Villa,3,1980,81,L
Nava Naroda,Villa,3,1600,75,L
Sanand,Apartment,2,1000,22,L
Ambavadi,Apartment,4,4086,3.6,Cr
New Ranip,Independent House,5,2340,1.95,Cr
Thaltej,Independent House,4,4707,8.7,Cr
Sardar Patel Ring Road,Apartment,1,390,17.5,L
Sardar Patel Ring Road,Apartment,2,899,45,L
Sardar Patel Ring Road,Apartment,3,1113,62,L
Prahlad Nagar,Independent House,4,3600,5.5,Cr
Ring Road West,Apartment,2,775,43,L
Sarkhej,Apartment,1,420,17.46,L
Ghuma Bopal Road,Apartment,2,1000,28,L
Sardar Patel Ring Road,Villa,4,6399,5.5,Cr
Narolgam,Apartment,1,486,10.5,L
Chandkheda,Independent Floor,1,600,20,L
SG Road,Independent House,4,1000,4.5,Cr
Science City,Independent House,3,735,4.25,Cr
Thaltej,Independent House,4,1000,6.5,Cr
Sanathal,Independent House,4,1054,4,Cr
Sanathal,Independent House,5,1750,7,Cr
Shela,Independent House,2,1500,5,Cr
Ramdev Nagar,Apartment,3,2100,1.4,Cr
Shela,Independent House,4,1000,4.25,Cr
Ramdev Nagar,Apartment,4,2142,1.4,Cr
SG Road,Independent House,1,1000,55,L
Thaltej,Independent House,6,2000,2.15,Cr
Paldi,Apartment,3,600,1.3,Cr
Ramdev Nagar,Apartment,3,1875,1.1,Cr
Sanand,Apartment,3,1905,4.5,Cr
Sanand,Apartment,3,1905,4.5,Cr
SG Road,Apartment,3,2100,1.4,Cr
Sanathal,Independent House,4,1000,2,Cr
Ambavadi,Apartment,4,4200,2.52,Cr
Ambavadi,Apartment,4,4200,2.52,Cr
Sanand,Apartment,2,1638,10,L
Satellite,Independent House,5,1500,1.5,Cr
Makarba,Apartment,2,970,32.1,L
Paldi,Apartment,2,1045,52.25,L
Shela,Independent House,3,622,2.3,Cr
Ramdev Nagar,Apartment,4,3447,2.13,Cr
Ramdev Nagar,Apartment,4,2943,1.82,Cr
Shela,Independent House,3,600,1.75,Cr
SG Highway Service Road,Apartment,4,3700,2.14,Cr
Vastrapur,Independent House,5,6320,6.5,Cr
Ramdev Nagar,Apartment,4,3600,2.45,Cr
Shilaj,Independent House,3,1100,6.25,Cr
Rancharda,Independent House,2,888,1.1,Cr
Bopal,Apartment,5,6000,4.32,Cr
Ramdev Nagar,Apartment,3,1450,75,L
Rancharda,Independent House,1,1200,90,L
Bopal,Independent House,4,1000,2.4,Cr
Rancharda,Independent House,3,880,1.15,Cr
Rancharda,Independent House,1,1182,92,L
Ramdev Nagar,Apartment,3,1962,1.9,Cr
Vastrapur,Independent House,4,1000,3.3,Cr
SG Road,Apartment,4,2666,2.4,Cr
SG Road,Apartment,4,2666,1.4,Cr
SG Road,Independent House,5,1530,1.9,Cr
Near Vaishno Devi Circle On SG Highway,Villa,5,7965,9,Cr
Science City,Penthouse,5,5220,3.6,Cr
Ahmedabad Patan Highway Road,Apartment,4,3200,1.47,Cr
Ahmedabad Patan Highway Road,Apartment,4,4015,1.47,Cr
South Bopal,Apartment,3,1866,56.36,L
Chandkheda,Apartment,4,2700,1.16,Cr
Juhapura,Apartment,2,1215,66,L
Judges Bunglow,Apartment,3,600,95,L
Ahmedabad Patan Highway Road,Apartment,2,1608,85,L
Ahmedabad Patan Highway Road,Apartment,3,1622,95,L
Ahmedabad Patan Highway Road,Apartment,3,2250,1.5,Cr
Ahmedabad Patan Highway Road,Apartment,3,1585,80,L
Ahmedabad Patan Highway Road,Apartment,3,1885,95,L
Ahmedabad Patan Highway Road,Apartment,3,1140,94.1,L
Ahmedabad Patan Highway Road,Apartment,3,2240,1,Cr
Shahibaug,Apartment,3,1490,92,L
Maninagar East,Independent House,1,315,15,L
Gota,Apartment,2,972,38,L
Gota,Apartment,2,972,38.5,L
South Bopal,Apartment,3,1446,68,L
Koteshwar,Apartment,2,581,34,L
Koteshwar,Apartment,2,658,35.5,L
Koteshwar,Apartment,2,658,35,L
Koteshwar,Apartment,2,581,34.5,L
Jagatpur,Apartment,2,1100,40,L
Dholera,Apartment,3,1116,18,L
Pipli Fedara Road,Villa,1,855,18.5,L
Pipli Fedara Road,Villa,1,801,17.99,L
Pipli Fedara Road,Villa,1,990,19.5,L
Pipli Fedara Road,Villa,1,855,19.38,L
Science City,Independent Floor,3,2988,1.7,Cr
Bopal,Independent House,5,2700,1.85,Cr
Gandhi Nagar,Apartment,2,1109,58.8,L
Naroda,Apartment,2,400,32,L
Ghuma,Apartment,2,1405,48.5,L
Ghuma,Apartment,2,1490,51.4,L
Naroda,Apartment,2,600,34,L
Naroda,Apartment,2,400,26,L
Mithakhali,Apartment,2,1215,62.8,L
Mithakhali,Apartment,2,400,65.1,L
Mithakhali,Apartment,2,400,62.8,L
Mithakhali,Apartment,2,400,65.1,L
Maninagar East,Apartment,2,1108,44,L
Mithakhali,Apartment,3,1890,1.05,Cr
Mithakhali,Apartment,2,1215,62.8,L
Ellisbridge,Apartment,4,2035,1.32,Cr
Gota,Apartment,3,1701,68.5,L
Naroda,Apartment,2,400,28,L
Gandhi Nagar,Apartment,2,1136,63.4,L
Naroda,Apartment,2,400,31,L
Naroda,Apartment,2,400,26,L
S G Highway,Apartment,3,1775,66,L
Mithakhali,Apartment,2,1215,62.8,L
Gandhi Nagar,Apartment,2,1140,64.9,L
Gandhi Nagar,Apartment,2,1095,58,L
Mithakhali,Apartment,3,1890,97.7,L
South Bopal,Apartment,4,2960,1.41,Cr
Mithakhali,Apartment,3,1890,96.8,L
Mithakhali,Apartment,2,1215,67.5,L
Mithakhali,Apartment,3,1764,98,L
Gandhi Nagar,Apartment,2,1095,58,L
Gandhi Nagar,Apartment,2,1095,56.4,L
Gandhi Nagar,Apartment,2,1090,56.1,L
Gandhi Nagar,Apartment,2,1141,62.3,L
Gandhi Nagar,Apartment,2,798,59.9,L
Maninagar,Apartment,2,400,57.5,L
Gandhi Nagar,Apartment,2,830,59.9,L
Gandhi Nagar,Apartment,2,1141,63.9,L
Gandhi Nagar,Apartment,2,1141,61,L
South Bopal,Apartment,4,2300,1.2,Cr
Sanand,Apartment,1,516,16,L
Gota,Apartment,2,1197,48,L
South Bopal,Apartment,4,4000,1.75,Cr
Shivranjani Ahmedabad,Independent House,4,2565,3.5,Cr
Ellisbridge,Apartment,2,1215,62,L
Near Nirma University On SG Highway,Apartment,1,700,49,L
Near Nirma University On SG Highway,Apartment,2,615,43.23,L
Near Nirma University On SG Highway,Apartment,2,833,58.4,L
Near Nirma University On SG Highway,Apartment,2,616,43.27,L
Near Nirma University On SG Highway,Apartment,3,1048,84.13,L
Near Nirma University On SG Highway,Apartment,2,624,43.88,L
Near Nirma University On SG Highway,Apartment,1,679,47.14,L
Near Nirma University On SG Highway,Apartment,2,822,57.66,L
Near Nirma University On SG Highway,Apartment,2,602,42.31,L
Near Nirma University On SG Highway,Apartment,2,838,58.4,L
South Bopal Main Road,Independent House,3,2340,1.25,Cr
Satellite,Villa,4,3150,2.5,Cr
Ghuma,Apartment,2,1105,46.5,L
Makraba Road,Apartment,3,1172,63.5,L
Shela Road,Apartment,2,1170,45,L
Chandkheda,Independent House,3,1520,90,L
Bodakdev,Independent House,4,1980,2.8,Cr
Ghatlodiya,Independent House,4,3870,3.25,Cr
Vatva,Apartment,2,1125,21.22,L
Vatva,Apartment,1,873,16.64,L
South Bopal,Villa,4,1980,75,L
South Bopal,Apartment,2,1105,43,L
Chandkheda,Apartment,3,3000,65,L
Sola,Villa,4,2790,1.6,Cr
Sola,Apartment,4,3402,1.66,Cr
Ranip,Independent House,2,2178,52,L
Gulbai Tekra,Independent House,4,3825,3.8,Cr
Near Nirma University On SG Highway,Apartment,2,602,42.31,L
Titanium City Center G H Block,Apartment,1,630,30,L
Ring Road West,Apartment,4,1900,1.66,Cr
Ring Road West,Apartment,2,1185,41,L
Motera,Apartment,3,1700,62,L
Vejalpur,Apartment,2,1069,35.81,L
Vejalpur,Apartment,2,1057,35.4,L
Vejalpur,Apartment,1,916,30.68,L
Vejalpur,Apartment,1,994,33.29,L
Gulab Tower Road,Independent House,4,1530,2.1,Cr
Khokhra,Apartment,2,1140,31.45,L
Santej,Villa,4,2394,1.6,Cr
Nikol,Apartment,4,2367,77.58,L
Nikol,Apartment,3,1710,56.05,L
Thaltej,Villa,5,4365,6.9,Cr
Isanpur,Independent House,3,2340,85,L
Shahibaug,Apartment,3,1350,80,L
Shahibaug,Apartment,2,990,70,L
Shahibaug,Apartment,4,2700,2.65,Cr
Shahibaug,Apartment,3,1485,95,L
Ahmedabad Patan Highway Road,Apartment,4,2700,1.99,Cr
SG Highway Service Road,Apartment,4,3700,2.7,Cr
Ahmedabad Patan Highway Road,Apartment,4,2285,45,L
Chandkheda,Apartment,3,849,58,L
Chandkheda,Apartment,3,926,61.99,L
Chandkheda,Apartment,3,920,61.99,L
Juhapura,Apartment,2,909,40,L
New Maninagar,Apartment,2,807,30,L
Shilaj,Studio Apartment,1,350,14.5,L
Khokhra,Apartment,3,1140,30.4,L
Azad Society,Apartment,3,2020,94.9,L
Vijay Char Rasta,Apartment,3,600,1.95,Cr
Ramdev Nagar,Apartment,4,3800,2.47,Cr
Bopal,Apartment,1,1500,79.4,L
Sanathal,Apartment,4,1000,1.65,Cr
Shahpur,Apartment,3,600,80.01,L
Bavla,Apartment,1,720,10,L
New Ranip,Apartment,3,1350,50,L
Ghatlodiya,Apartment,2,810,40,L
New C G Road,Villa,3,1800,1.25,Cr
Jivraj Park,Apartment,2,1315,58.4,L
West End Park,Apartment,2,1315,58.4,L
West End Park,Apartment,3,1782,91,L
West End Park,Apartment,2,1270,62,L
Chandkheda,Apartment,2,1130,35,L
Vasna,Apartment,2,1170,42,L
Memnagar,Apartment,4,2500,65,L
Makarba,Apartment,3,1258,80,L
Science City,Independent House,4,3000,4.2,Cr
Sanathal,Villa,4,4104,3,Cr
Thaltej Shilaj Road,Villa,4,3375,6.5,Cr
Ramdev Nagar,Villa,4,2340,2.5,Cr
Satellite,Villa,4,2880,2.25,Cr
Bodakdev,Villa,4,5481,6.5,Cr
Satellite,Villa,3,3240,2.15,Cr
Satellite,Villa,4,2115,1.9,Cr
Jodhpur,Villa,3,1575,1.5,Cr
CTM Ramol Road,Independent House,3,1620,68.51,L
Thaltej,Independent House,5,3600,4.5,Cr
Ambli Bopal Road,Apartment,4,4000,1.7,Cr
Ghatlodia Road,Independent House,4,1800,1.75,Cr
Paldi,Apartment,4,2970,2,Cr
Muthiya,Apartment,1,484,19.5,L
South Bopal,Apartment,2,1105,43,L
Bopal Road,Independent House,3,2160,85,L
Bopal Road,Villa,3,1350,55,L
Maninagar,Apartment,2,1314,60,L
Kasindra,Villa,3,2930,50,L
Bodakdev,Villa,4,3042,2.11,Cr
Bodakdev,Villa,4,4050,2,Cr
Bodakdev,Villa,5,3375,2.9,Cr
Prahlad Nagar,Apartment,3,1500,90,L
Sanand,Apartment,2,744,23,L
SAL Hospital,Independent House,4,1485,1.6,Cr
New Ranip,Independent House,5,2250,1.75,Cr
Residential Flat Narol,Apartment,2,1206,18.5,L
Residential House Dahegam,Independent House,1,596,22.3,L
Residential Flat Narol,Apartment,2,1206,18,L
Bopal,Apartment,3,1440,45.92,L
Shela,Apartment,3,991,43.68,L
Shela,Apartment,3,1025,39,L
CG Road,Apartment,3,2100,1.28,Cr
Chandkheda,Apartment,3,1800,76,L
Nikol,Apartment,2,1260,43.5,L
Manekbaugh,Independent House,6,7470,10,Cr
Ashram Road,Apartment,2,1215,35,L
Shyamal Cross Road,Apartment,3,1440,85,L
Satellite,Apartment,4,4960,3,Cr
SG Road,Apartment,3,600,2.5,Cr
SG Road,Apartment,3,970,5,Cr
SG Road,Apartment,3,735,4.35,Cr
SG Road,Apartment,3,675,4.25,Cr
Science City,Apartment,4,1187,8,Cr
Science City,Apartment,3,735,3.85,Cr
Satellite,Apartment,6,4500,2.6,Cr
Satellite,Apartment,6,4500,2.6,Cr
SG Road,Apartment,4,4840,4.35,Cr
SG Road,Apartment,5,7236,6.51,Cr
Ramdev Nagar,Apartment,3,600,2.4,Cr
Ramdev Nagar,Apartment,4,1000,2.25,Cr
Ramdev Nagar,Apartment,3,2295,1.42,Cr
Ramdev Nagar,Apartment,3,1930,98.43,L
Ramdev Nagar,Apartment,4,1430,1.23,Cr
Ambavadi,Apartment,4,4162,4.12,Cr
Ranip,Independent House,4,1080,95,L
Satellite,Apartment,2,1100,46,L
Swastik Society,Apartment,3,2000,1.22,Cr
South Bopal,Apartment,3,1440,50,L
Bopal,Apartment,3,1440,60.7,L
Bopal,Apartment,3,1440,60.7,L
Bopal,Apartment,3,1450,61.03,L
Bopal,Apartment,3,1450,61.03,L
Bopal,Apartment,3,1435,60.53,L
Bopal,Apartment,3,1435,60.53,L
Bopal,Apartment,3,1465,61.52,L
Bopal,Apartment,3,1465,61.52,L
South Bopal,Villa,3,4000,1.15,Cr
kolat,Independent House,1,1980,60,L
Naranpuraa,Independent Floor,3,2500,96,L
Nava Vadaj,Independent House,4,1350,1.1,Cr
Gota,Apartment,4,3960,2.4,Cr
Judges Bungalow,Apartment,2,1050,52,L
SP Ring Road,Apartment,2,1179,49,L
Sanathal,Apartment,4,3600,2,Cr
Shahibagh,Apartment,4,2890,1.47,Cr
Satellite,Independent House,4,4500,8,Cr
Maninagar,Apartment,3,600,1.21,Cr
Maninagar,Apartment,3,600,95,L
Maninagar,Apartment,3,600,1.15,Cr
Maninagar,Apartment,3,600,1.11,Cr
Maninagar,Apartment,3,600,1.11,Cr
Vastral,Independent Floor,4,1200,65,L
Maninagar,Villa,5,2115,1.25,Cr
Vastral,Apartment,1,720,18.5,L
Science City,Apartment,4,3024,1.7,Cr
Science City,Apartment,4,3024,2,Cr
Shahibaug,Apartment,3,2223,1.4,Cr
SG Highway Service Road,Apartment,4,2284,1.08,Cr
Shahibaug Flyover,Apartment,3,1575,1.15,Cr
Bopal,Apartment,3,820,53,L
Bopal,Apartment,2,675,42,L
Bopal,Apartment,3,816,50,L
Bopal,Apartment,2,665,40,L
Viramgam,Apartment,2,972,17,L
Sanand,Apartment,2,900,18,L
Bopal,Apartment,4,3200,1.5,Cr
Sola,Apartment,3,1800,85,L
Narol,Independent House,2,1000,22.51,L
Science City,Apartment,4,3024,1.7,Cr
Science City,Apartment,4,3024,2,Cr
Shahibaug,Apartment,3,2223,1.4,Cr
SG Highway Service Road,Apartment,4,2284,1.08,Cr
Shahibaug Flyover,Apartment,3,1575,1.15,Cr
Bopal,Apartment,3,820,53,L
Bopal,Apartment,2,675,42,L
Bopal,Apartment,3,816,50,L
Bopal,Apartment,2,665,40,L
Viramgam,Apartment,2,972,17,L
Sanand,Apartment,2,900,18,L
Bopal,Apartment,4,3200,1.5,Cr
Sola,Apartment,3,1800,85,L
Ranip,Apartment,1,649,20.84,L
Ranip,Apartment,2,974,30.77,L
Narol,Independent House,2,1000,22.51,L
South Bopal,Apartment,4,1690,1.25,Cr
Zydus Hospital Road,Independent House,5,3420,5.25,Cr
Panchwati Circle,Independent House,2,4000,3,Cr
Adalaj,Apartment,2,1089,28,L
Lambha,Apartment,1,540,8.7,L
Bopal,Independent House,8,3060,5,Cr
Gota,Apartment,2,1350,55,L
Gota,Apartment,2,1323,43,L
Gota,Apartment,3,1890,75,L
Jagatpur,Apartment,2,1025,38,L
Bodakdev Road,Apartment,3,1620,1.15,Cr
Thaltej Shilaj Road,Villa,4,2600,2.5,Cr
Nava Naroda,Apartment,3,1422,45,L
Mahadev Nagar,Apartment,2,1368,40,L
Science City,Apartment,5,4590,1.91,Cr
uttamnagar maninagar,Apartment,2,1080,49,L
Vasna,Apartment,2,1143,35,L
Isanpur,Independent House,2,990,45,L
Jodhpur,Independent House,4,1800,1.85,Cr
Ramdev Nagar,Apartment,2,1125,55,L
Nikol,Independent House,8,4500,4.15,Cr
RC Technical Rd,Apartment,2,945,43,L
Godhavi,Independent House,3,600,5.6,Cr
SG Highway Service Road,Independent House,2,400,90,L
Naranpuraa,Independent House,4,1000,7.5,Cr
Godhavi,Independent House,5,1500,5.71,Cr
Godhavi,Independent House,2,1000,2.65,Cr
Godhavi,Independent House,5,1500,5.71,Cr
Godhavi,Independent House,2,1000,2.65,Cr
Santej,Villa,5,9472,16,Cr
Shilaj,Independent House,5,6498,3.75,Cr
Vishwas City 1,Apartment,2,990,35,L
Shahibaug,Villa,5,3150,5.25,Cr
Ranip,Apartment,3,1530,67,L
Sarkhej,Apartment,1,351,15.99,L
Subhash Bridge,Apartment,1,900,25,L
Amraiwadi,Independent House,2,1008,50,L
Maninagar East,Apartment,2,1062,20,L
Maninagar East,Apartment,2,900,16.5,L
Maninagar East,Apartment,1,630,11,L
Narol,Apartment,2,936,16.5,L
Narol,Apartment,2,900,16.05,L
Narol,Apartment,1,675,11.05,L
Narol,Apartment,1,765,14,L
Narol,Apartment,2,945,15.05,L
Maninagar East,Apartment,2,900,16.5,L
Narol,Apartment,2,945,15.5,L
Narol,Apartment,1,630,10.5,L
Narol,Apartment,2,1035,20,L
Vrundavan Bihar,Apartment,2,1026,26.51,L
Bopal Road,Independent House,3,2800,81,L
Santej,Villa,4,2394,1.6,Cr
Vasna,Penthouse,4,2250,77.01,L
Sanand,Apartment,2,972,17,L
Bopal,Independent House,5,3150,1.5,Cr
Vastral,Villa,4,2700,1.1,Cr
Chandkheda,Apartment,4,2960,1.1,Cr
Gota,Apartment,3,1980,85,L
Jagatpur Road,Apartment,2,1064,40,L
West End Park,Apartment,2,1295,51,L
West End Park,Apartment,2,1062,68,L
Shela,Apartment,2,820,46,L
Bhairavnath,Apartment,2,1125,55,L
ISCON Cross Road,Apartment,5,6000,4.6,Cr
Shahibaug,Apartment,3,1998,1.14,Cr
Satellite,Apartment,3,1719,1.1,Cr
Shivranjni Cross Roads,Apartment,3,1800,95,L
S G Highway,Apartment,3,1400,52,L
Prahlad Nagar,Independent House,5,2925,3.65,Cr
Shela,Independent Floor,4,2800,2.5,Cr
Rajpath Club Road,Villa,5,6750,7.9,Cr
Chandkheda,Independent Floor,3,1710,66,L
Sola,Villa,3,2350,2,Cr
Sola,Villa,4,2790,1.55,Cr
new c g road chandkheda,Apartment,3,1600,51,L
Sindhubhavan Road,Apartment,4,2700,2.65,Cr
Ghuma,Independent House,4,1300,80,L
Akhbar Nagar Circle,Independent House,5,1500,1.4,Cr
Tragad,Apartment,2,1017,40,L
Bopal,Independent House,4,1800,1,Cr
Manekbaugh,Independent House,6,5400,6.5,Cr
Shilaj,Villa,3,627,6.85,Cr
Science City,Independent House,4,4500,7.15,Cr
Santej,Villa,6,10683,8.5,Cr
Santej,Villa,4,6030,5,Cr
Shilaj,Villa,4,7500,8.65,Cr
Sardar Patel Ring Road,Independent House,5,8361,4.75,Cr
Sanand,Villa,5,9500,3.6,Cr
Ranip,Apartment,3,1602,61.5,L
Vastral,Villa,3,1980,85,L
Amraiwadi,Apartment,1,654,30,L
Navrangpura,Apartment,3,2475,1.7,Cr
Near Vaishno Devi Circle On SG Highway,Apartment,2,1205,43,L
Chandkheda,Villa,4,3251,1.65,Cr
Shahibaug,Apartment,2,1080,80,L
Maninagar East,Apartment,3,1260,95,L
Shahibaug,Apartment,4,2250,2.3,Cr
Shahibaug,Apartment,4,2740,1.9,Cr
Shahibaug,Apartment,4,2700,2.65,Cr
Shahibaug,Apartment,3,1080,85,L
Narol,Apartment,2,1260,26.32,L
Ramdev Nagar,Apartment,4,3360,1.4,Cr
SG Road,Independent House,5,1500,1.9,Cr
SG Road,Independent House,1,1000,55,L
SG Road,Apartment,4,2666,2.4,Cr
SG Road,Independent House,1,1000,55,L
SG Road,Apartment,4,2666,2.4,Cr
Sanathal,Independent House,5,1500,7,Cr
SG Road,Independent House,4,1000,4.5,Cr
Thaltej,Independent House,4,1000,6.5,Cr
Science City,Independent House,3,600,4.25,Cr
Sanathal,Independent House,4,1000,4,Cr
SG Road,Independent House,3,1000,4.25,Cr
Rancharda,Independent House,3,1000,1.15,Cr
Paldi,Apartment,2,1000,52.25,L
Shela,Independent House,3,1000,2.3,Cr
Ramdev Nagar,Apartment,4,1000,1.82,Cr
Ramdev Nagar,Apartment,3,1000,1.42,Cr
Ramdev Nagar,Apartment,3,1000,1.42,Cr
Rancharda,Independent House,2,1000,1.1,Cr
Rancharda,Independent House,2,1000,95,L
Ramdev Nagar,Apartment,3,1000,1.1,Cr
Ramdev Nagar,Apartment,4,3447,2.13,Cr
Shela,Independent House,4,1000,4.25,Cr
SG Road,Independent House,3,1000,2.5,Cr
SG Road,Independent House,3,1000,5,Cr
SG Road,Independent House,3,1000,4.35,Cr
Sanand,Independent House,3,1905,4.5,Cr
Thaltej,Independent House,6,2000,2.15,Cr
Sanathal,Independent House,5,1500,7,Cr
SG Road,Independent House,3,1000,2.5,Cr
SG Road,Independent House,3,1000,5,Cr
SG Road,Independent House,3,1000,4.35,Cr
SG Road,Independent House,3,1000,4.25,Cr
Science City,Independent House,4,1000,8,Cr
Science City,Independent House,3,1000,3.85,Cr
Shela,Independent House,2,400,5,Cr
Satellite,Independent House,5,1500,1.5,Cr
Bodakdev,Independent House,5,1500,6.5,Cr
Rancharda,Independent House,2,1000,92.25,L
Rancharda,Independent House,4,1000,1.96,Cr
Shela,Independent House,3,1000,2,Cr
Science City,Independent House,4,1500,8,Cr
Science City,Independent House,3,1000,3.85,Cr
Shela,Independent House,2,1000,5,Cr
Satellite,Independent House,5,1500,1.5,Cr
Bodakdev,Independent House,5,1500,6.5,Cr
Rancharda,Independent House,2,1000,92.25,L
Rancharda,Independent House,4,1000,1.96,Cr
Ranip,Apartment,3,1232,44,L
Navrangpura,Independent Floor,4,2900,1.75,Cr
Navrangpura,Independent Floor,3,2100,1.25,Cr
bhuyangdev Cross Road,Villa,4,2700,2.8,Cr
Chandkheda,Villa,4,2385,1.5,Cr
Chandkheda,Apartment,4,3524,1,Cr
Jodhpur,Apartment,4,3200,2.08,Cr
Jodhpur Village,Apartment,4,3915,3.6,Cr
Makarba,Apartment,3,1263,80,L
Maninagar East,Apartment,1,792,21.7,L
Vatva,Apartment,1,684,12,L
Ramol,Apartment,1,810,17,L
Narol,Apartment,2,900,16.5,L
Narol,Apartment,1,549,11.5,L
Narol,Apartment,1,630,10.5,L
Narol,Apartment,2,945,15.5,L
Vejalpur,Apartment,1,459,16.9,L
Bopal,Apartment,2,583,39.21,L
Bopal,Apartment,3,668,46.51,L
Science City,Apartment,3,2034,1.3,Cr
Anand Nagar,Apartment,3,1638,1.01,Cr
Vinzol,Apartment,2,1215,25,L
Science City,Apartment,3,800,1.1,Cr
Bopal,Apartment,2,1260,65,L
Jodhpur,Apartment,2,954,49,L
Ghuma,Apartment,2,1170,46,L
North Bopal Road,Apartment,3,1305,58,L
Prahlad Nagar,Apartment,5,6111,5.2,Cr
Sanand,Apartment,2,1006,19.86,L
Chandkheda,Apartment,4,2250,78,L
Science City,Apartment,2,1300,75,L
Vastral,Apartment,1,1125,24,L
Khodiar Nagar,Independent House,3,808,30,L
Naroda,Apartment,1,450,11,L
Gota,Apartment,2,1000,38,L
Shahpur,Independent House,1,350,18,L
Bopal,Villa,3,1980,93,L
Nava Naroda,Apartment,3,1728,49,L
Nava Naroda,Studio Apartment,1,300,9.75,L
Vastral,Villa,4,1250,44.5,L
Naranpuraa,Apartment,2,1400,65,L
Bopal,Apartment,2,990,37.5,L
Vinzol,Apartment,3,1485,30,L
Thaltej,Independent House,6,5500,6,Cr
Vastral,Apartment,2,1089,31,L
Vatva,Studio Apartment,1,150,8.5,L
Vatva,Studio Apartment,1,150,12,L
Narayan Nagar,Apartment,2,1053,70,L
Prahlad Nagar,Apartment,3,1350,79,L
Amraiwadi,Independent House,3,1500,70,L
Vejalpur,Apartment,3,1112,48.5,L
Maninagar,Apartment,3,1827,80,L
Nava Naroda,Apartment,2,1035,22.5,L
Maninagar,Apartment,2,1129,55,L
Nava Vadaj,Studio Apartment,1,306,5,L
Shilaj,Apartment,3,1500,65,L
Near Nirma University On SG Highway,Apartment,2,1000,32,L
Chandkheda,Apartment,3,2970,1.31,Cr
Maninagar,Apartment,3,1640,50,L
Behrampura,Apartment,1,325,15,L
Gota,Apartment,2,1197,56,L
Khokhra,Apartment,1,700,23,L
New Maninagar,Apartment,2,990,37,L
Maninagar East,Apartment,1,800,25,L
Vejalpur,Apartment,1,648,16,L
Chandkheda,Apartment,3,1350,52,L
Nava Naroda,Independent House,2,655,25,L
Vatva,Apartment,1,702,15,L
Vatva,Apartment,1,750,15,L
Ghuma,Apartment,2,1143,27,L
Naroda,Independent House,3,945,50,L
Vastrapur,Apartment,3,2115,1.4,Cr
Chandkheda,Apartment,2,1500,50,L
Chandlodia,Apartment,2,990,37.5,L
Vejalpur,Apartment,1,550,22,L
Noble Nagar Tenament,Independent House,5,1600,52,L
Chandkheda,Apartment,2,945,33,L
Makarba,Apartment,3,1678,95,L
Nava Naroda,Independent House,3,1194,83,L
Gurukul,Apartment,5,1996,1.08,Cr
Sola Village,Apartment,3,2259,1.5,Cr
Shela,Apartment,3,1960,95,L
Amraiwadi,Apartment,2,450,40,L
Saijpur Bogha,Apartment,1,602,8,L
Nikol,Apartment,2,1400,52,L
Nava Naroda,Apartment,2,960,19.5,L
Naroda,Studio Apartment,1,360,9.5,L
Bopal,Apartment,2,1215,41,L
Vejalpur,Apartment,3,1510,64.99,L
Shela,Apartment,2,1050,38,L
Shela,Apartment,2,925,51,L
Paldi,Apartment,2,1035,55,L
Nava Naroda,Villa,1,500,1.8,Cr
Vasna,Apartment,1,500,20,L
Vasna,Apartment,1,500,20,L
Vastral,Independent Floor,1,1200,15,L
Odhav,Apartment,2,1157,28.5,L
Shela,Apartment,3,1440,59.5,L
Manipur,Independent House,4,2475,85,L
Naranpuraa,Apartment,3,1200,45,L
Sundar Nagar,Apartment,3,1400,75,L
Kankaria,Apartment,2,900,53,L
Palodia,Apartment,2,800,50,L
Geratpur,Apartment,1,500,10.99,L
